股票代码,股票名称,涨跌幅,最新价,最高,最低,今开,涨跌额,换手率,量比,动态市盈率,成交量,成交额,昨日收盘,总市值,流通市值,行情ID,市场类型,更新时间,最新交易日
BK0965,社区团购,-0.67,971.81,982.99,970.0,976.84,-6.53,2.68,0.71,66.5,13006743,8518613565.0,978.34,588959600000,406638000000,90.BK0965,板块,2025-09-25 15:24:33,2025-09-25
BK0594,长江三角,-0.68,2885.95,2910.78,2878.62,2901.6,-19.76,2.62,0.85,22.52,187067651,255979157775.0,2905.71,9787834624000,8387331584000,90.BK0594,板块,2025-09-25 15:24:33,2025-09-25
BK1131,同步磁阻电机,-0.68,2168.1,2200.31,2160.43,2180.41,-14.74,6.57,0.82,78.97,2590000,10591101684.0,2182.84,122227062000,118233932000,90.BK1131,板块,2025-09-25 15:24:30,2025-09-25
BK0980,化债(AMC)概念,-0.68,1164.16,1177.05,1161.83,1171.51,-7.93,2.11,1.07,25.99,28876247,26680194650.0,1172.09,1091525072000,961510704000,90.BK0980,板块,2025-09-25 15:24:33,2025-09-25
BK0909,降解塑料,-0.69,1887.68,1909.39,1883.4,1901.29,-13.12,1.92,0.9,55.12,15263455,17211155593.0,1900.8,776273808000,713587184000,90.BK0909,板块,2025-09-25 15:24:33,2025-09-25
BK1124,毫米波概念,-0.69,1841.9,1861.93,1840.15,1852.12,-12.73,5.04,1.07,43.01,16013584,44011262135.0,1854.63,740960832000,627195728000,90.BK1124,板块,2025-09-25 15:24:30,2025-09-25
BK0682,燃料电池,-0.7,4063.55,4116.96,4058.35,4092.18,-28.64,3.34,1.08,49.15,58817738,99834600609.0,4092.19,2932600064000,2579826656000,90.BK0682,板块,2025-09-25 15:24:33,2025-09-25
BK0592,铁路基建,-0.7,2885.45,2919.3,2882.52,2905.45,-20.41,1.15,0.83,15.11,31839926,37856492365.0,2905.86,3057204432000,2659398032000,90.BK0592,板块,2025-09-25 15:24:33,2025-09-25
BK0617,石墨烯,-0.71,2585.1,2616.38,2585.05,2608.78,-18.4,4.16,1.01,102.56,30427105,41749982714.0,2603.5,972928656000,890387568000,90.BK0617,板块,2025-09-25 15:24:33,2025-09-25
BK0963,商业航天,-0.71,1972.11,1996.32,1972.09,1983.8,-14.04,3.79,0.94,159.62,33214629,76678046774.0,1986.15,2112370512000,1898285024000,90.BK0963,板块,2025-09-25 15:24:33,2025-09-25
BK0982,电子车牌,-0.71,1515.03,1540.52,1514.1,1522.26,-10.83,4.61,0.96,-54.29,5883661,7410272870.0,1525.86,179261335000,142719056000,90.BK0982,板块,2025-09-25 15:24:33,2025-09-25
BK0813,雄安新区,-0.71,1020.86,1032.19,1019.69,1027.26,-7.34,2.11,0.73,91.19,55005569,59303738041.0,1028.2,2598494592000,2324198352000,90.BK0813,板块,2025-09-25 15:24:33,2025-09-25
BK0907,转基因,-0.71,1522.69,1537.37,1519.73,1532.01,-10.85,1.71,0.68,-176.32,2915925,1915980442.0,1533.54,124529882000,109999472000,90.BK0907,板块,2025-09-25 15:24:33,2025-09-25
BK0864,氢能源,-0.72,1409.5,1426.53,1407.9,1417.92,-10.25,2.02,1.03,30.09,97957937,141569802948.0,1419.75,5232999424000,4499916544000,90.BK0864,板块,2025-09-25 15:24:33,2025-09-25
BK0825,新零售,-0.73,1058.97,1070.5,1057.53,1064.6,-7.8,2.22,0.84,23.03,46774967,38631808418.0,1066.77,2555330576000,2399215728000,90.BK0825,板块,2025-09-25 15:24:33,2025-09-25
BK0614,食品安全,-0.73,7544.76,7637.52,7543.39,7589.39,-55.86,2.92,0.95,85.17,8784097,12363402561.0,7600.62,433123936000,369166016000,90.BK0614,板块,2025-09-25 15:24:33,2025-09-25
BK0884,光刻机(胶),-0.73,3737.73,3771.92,3731.9,3745.78,-27.62,6.99,0.94,92.12,24833823,79828760711.0,3765.35,1225640592000,1020370720000,90.BK0884,板块,2025-09-25 15:24:33,2025-09-25
BK1085,痘病毒防治,-0.73,934.52,949.95,933.41,941.61,-6.9,1.65,0.74,224.6,4491986,10620238978.0,941.42,693706048000,625829920000,90.BK1085,板块,2025-09-25 15:24:30,2025-09-25
