股票代码,股票名称,涨跌幅,最新价,最高,最低,今开,涨跌额,换手率,量比,动态市盈率,成交量,成交额,昨日收盘,总市值,流通市值,行情ID,市场类型,更新时间,最新交易日
113680,丽岛转债,0.25,127.013,130.944,125.125,126.621,0.315,28.57,2.37,-,85690,108910926.0,126.698,380895475,380895475,1.113680,沪A,2025-09-02 16:11:41,2025-09-02
127085,韵达转债,0.24,118.584,118.704,115.415,118.295,0.284,4.86,1.32,-,119113,139056882.783,118.3,2905222264,2905222264,0.127085,深A,2025-09-02 15:34:18,2025-09-02
127030,盛虹转债,0.24,117.181,117.677,115.101,117.087,0.281,2.0,0.67,-,99767,116124335.538,116.9,5856084618,5856084618,0.127030,深A,2025-09-02 15:34:24,2025-09-02
127034,绿茵转债,0.22,121.177,121.257,119.29,120.92,0.264,7.17,1.04,-,30687,36882709.335,120.913,518517474,518517474,0.127034,深A,2025-09-02 15:34:45,2025-09-02
123128,首华转债,0.21,121.13,122.4,119.261,120.88,0.249,5.88,0.75,-,78851,95029293.62,120.881,1623528526,1623528526,0.123128,深A,2025-09-02 15:34:57,2025-09-02
127019,国城转债,0.19,128.5,129.96,127.251,128.5,0.249,11.9,1.47,-,89463,115105523.74,128.251,966073409,966073409,0.127019,深A,2025-09-02 15:34:57,2025-09-02
113033,利群转债,0.18,112.599,112.75,111.203,112.403,0.207,5.63,1.05,-,72986,81732714.0,112.392,1460019437,1460019437,1.113033,沪A,2025-09-02 16:11:52,2025-09-02
127108,太能转债,0.18,118.914,119.99,117.253,118.698,0.213,2.56,0.86,-,75442,89468043.44,118.701,3507963000,3507963000,0.127108,深A,2025-09-02 15:34:06,2025-09-02
123250,嘉益转债,0.17,121.085,121.594,119.161,120.87,0.205,9.76,0.97,-,38592,46492291.246,120.88,478920599,478920599,0.123250,深A,2025-09-02 15:34:51,2025-09-02
113042,上银转债,0.14,124.999,125.24,123.7,124.55,0.18,2.55,1.1,-,509479,634571611.0,124.819,24972108097,24972108097,1.113042,沪A,2025-09-02 16:11:49,2025-09-02
127055,精装转债,0.13,190.635,195.2,187.663,192.0,0.255,131.42,1.05,-,279013,533508503.33,190.38,404728781,404728781,0.127055,深A,2025-09-02 15:34:42,2025-09-02
113666,爱玛转债,0.12,124.618,125.289,122.88,124.64,0.154,3.75,0.98,-,75037,92999770.0,124.464,2491735664,2491735664,1.113666,沪A,2025-09-02 16:11:53,2025-09-02
127017,万青转债,0.12,113.9,114.186,113.103,113.764,0.135,5.11,1.38,-,51112,58058039.419,113.765,1138487564,1138487564,0.127017,深A,2025-09-02 15:34:54,2025-09-02
127025,冀东转债,0.11,106.971,107.491,106.213,107.05,0.121,3.08,1.08,-,54793,58591443.867,106.85,1900248676,1900248676,0.127025,深A,2025-09-02 15:34:36,2025-09-02
127016,鲁泰转债,0.1,113.076,113.196,112.057,112.938,0.115,4.23,0.83,-,59252,66714759.382,112.961,1582883078,1582883078,0.127016,深A,2025-09-02 15:34:36,2025-09-02
111002,特纸转债,0.09,121.645,122.71,119.834,121.25,0.109,5.39,1.05,-,35646,43146433.0,121.536,805187718,805187718,1.111002,沪A,2025-09-02 16:11:35,2025-09-02
113625,江山转债,0.09,120.604,121.199,118.9,120.496,0.108,4.99,0.87,-,29067,34892721.0,120.496,702561717,702561717,1.113625,沪A,2025-09-02 16:11:40,2025-09-02
