商品,日期,总库存,增持/减持,总价值,单价
黄金,2013-03-08,1239.74,-3.31,63013786668.37,50828227.425403714
黄金,2013-03-11,1236.73,-3.01,62749318115.43,50738090.05638256
黄金,2013-03-12,1236.31,-0.42,63345055172.55,51237193.88547371
黄金,2013-03-15,1233.0,-3.31,63232785663.38,51283686.66940795
黄金,2013-03-18,1219.45,-13.55,62859483956.67,51547405.76216327
黄金,2013-03-19,1222.16,2.71,63273500202.89,51771863.09721313
黄金,2013-03-21,1221.26,-0.9,63343156043.24,51867052.09639225
黄金,2013-04-01,1217.05,-4.21,62510516263.53,51362323.867984064
黄金,2013-04-02,1208.92,-8.13,61519081204.0,50887636.24061145
黄金,2013-04-03,1206.22,-2.7,61041212139.27,50605372.269793235
黄金,2013-04-05,1205.31,-0.91,60732613230.94,50387546.13413977
黄金,2013-04-09,1200.37,-4.94,60859547550.66,50700656.92299875
黄金,2013-04-10,1183.53,-16.84,59918891915.64,50627269.19946262
黄金,2013-04-11,1181.42,-2.11,59431757788.09,50305359.47257537
黄金,2013-04-12,1158.56,-22.86,57181811073.31,49355934.15387205
黄金,2013-04-15,1154.34,-4.22,51757644637.17,44837434.93006393
黄金,2013-04-16,1145.92,-8.42,50826658218.57,44354455.99917097
黄金,2013-04-17,1134.79,-11.13,50770064802.05,44739612.44111246
黄金,2013-04-18,1132.99,-1.8,50752475419.73,44795166.25895198
黄金,2013-04-19,1123.06,-9.93,50731338293.05,45172420.25630866
黄金,2013-04-22,1104.71,-18.35,50575308522.28,45781525.03578314
黄金,2013-04-23,1097.19,-7.52,49648292181.73,45250405.29145362
黄金,2013-04-24,1092.98,-4.21,50177476856.82,45908870.11365258
黄金,2013-04-25,1090.27,-2.71,50841279684.04,46631824.85443056
黄金,2013-04-26,1083.05,-7.22,51217760120.59,47290300.651484236
黄金,2013-04-29,1080.64,-2.41,50963257613.21,47160254.676127106
黄金,2013-04-30,1078.54,-2.1,50915370152.45,47207679.04060118
黄金,2013-05-01,1075.23,-3.31,50265932624.36,46749004.97973457
黄金,2013-05-02,1069.21,-6.02,50482469170.27,47214737.20809756
黄金,2013-05-03,1065.61,-3.6,50311416921.4,47213724.4596053
黄金,2013-05-06,1062.3,-3.31,50153477240.0,47212159.691236
黄金,2013-05-07,1057.79,-4.51,49089603244.29,46407702.13774946
黄金,2013-05-08,1051.47,-6.32,49598663634.66,47170783.41242261
黄金,2013-05-09,1054.18,2.71,49641145891.06,47089819.472063586
黄金,2013-05-10,1051.65,-2.53,48222241839.79,45853888.498825654
黄金,2013-05-15,1047.13,-4.52,47457214019.31,45321224.699235044
黄金,2013-05-16,1041.42,-5.71,46226678769.31,44388122.72599911
黄金,2013-05-17,1038.41,-3.01,45683673531.34,43993869.02219739
黄金,2013-05-20,1031.5,-6.91,44913515006.1,43541943.777120695
黄金,2013-05-21,1023.08,-8.42,44743633981.45,43734247.5480412
黄金,2013-05-22,1020.07,-3.01,46177588348.63,45269038.74109619
黄金,2013-05-23,1018.57,-1.5,45192062884.42,44368146.40566676
黄金,2013-05-24,1016.16,-2.41,45403329389.38,44681279.906097464
黄金,2013-05-28,1012.25,-3.91,44779128250.53,44237222.27762904
黄金,2013-05-29,1013.15,0.9,45014000484.25,44429749.28120219
黄金,2013-06-04,1010.45,-2.7,45443001669.27,44973033.46951358
黄金,2013-06-06,1007.74,-2.71,45336447930.04,44988238.96048584
黄金,2013-06-07,1007.14,-0.6,44855561784.28,44537563.580316536
黄金,2013-06-10,1009.85,2.71,44885377597.31,44447569.0422439
黄金,2013-06-13,1003.53,-6.32,44659592431.27,44502498.61117256
黄金,2013-06-17,1003.17,-0.36,44649562092.21,44508470.24154431
黄金,2013-06-18,1001.66,-1.51,44002477798.26,43929554.73739593
黄金,2013-06-19,999.56,-2.1,44102345658.86,44121759.23292249
黄金,2013-06-20,995.35,-4.21,41348020663.61,41541187.18401567
黄金,2013-06-21,989.94,-5.41,41210241476.26,41629029.51316241
黄金,2013-06-24,985.73,-4.21,40764255081.32,41354382.114088036
黄金,2013-06-25,969.5,-16.23,39850720922.38,41104405.28352759
黄金,2013-07-01,968.3,-1.2,38670267460.08,39936246.473283075
黄金,2013-07-02,964.69,-3.61,38828132716.99,40249336.79937596
黄金,2013-07-05,961.99,-2.7,37488523012.97,38969763.73244005
黄金,2013-07-08,946.96,-15.03,37586383133.86,39691627.03161696
黄金,2013-07-09,939.75,-7.21,37911330905.63,40341932.32841713
黄金,2013-07-10,939.07,-0.68,37913885843.09,40373865.46592905
黄金,2013-07-16,937.57,-1.5,38920769924.73,41512388.328050174
黄金,2013-07-17,936.07,-1.5,39030998634.26,41696666.52521713
黄金,2013-07-18,935.17,-0.9,38572041672.99,41246021.22928452
黄金,2013-07-19,932.46,-2.71,38834773784.6,41647656.50494391
黄金,2013-07-22,931.26,-1.2,39719066805.06,42650888.90863991
黄金,2013-07-23,929.76,-1.5,39848828044.26,42859262.65300723
黄金,2013-07-25,927.35,-2.41,39521275234.12,42617431.64298269
黄金,2013-08-01,921.05,-6.3,38923502753.97,42259923.73266381
黄金,2013-08-02,918.64,-2.41,38651623804.88,42074832.14848036
黄金,2013-08-05,917.14,-1.5,38454426588.55,41928633.12967486
黄金,2013-08-06,915.04,-2.1,37652369160.79,41148331.39621219
黄金,2013-08-07,910.53,-4.51,37524966046.58,41212223.70111913
黄金,2013-08-08,909.33,-1.2,37935459343.37,41718033.43491362
黄金,2013-08-09,911.13,1.8,38325191283.58,42063362.29032081
黄金,2013-08-14,913.23,2.1,38925399522.38,42623872.9809358
黄金,2013-08-15,912.92,-0.31,39020396305.12,42742404.92608334
黄金,2013-08-16,915.32,2.4,40285135628.93,44012078.430417776
黄金,2013-08-19,912.32,-3.0,40026900375.65,43873750.85019511
黄金,2013-08-20,914.12,1.8,40325987379.29,44114544.45728132
黄金,2013-08-21,913.52,-0.6,40020015488.09,43808581.62721122
黄金,2013-08-23,920.13,6.61,40737697245.12,44273849.61377197
黄金,2013-08-27,921.03,0.9,42012112172.47,45614271.16648752
黄金,2013-09-03,919.23,-1.8,41343003085.28,44975689.528496675
黄金,2013-09-09,917.13,-2.1,40965586017.61,44667152.98552005
黄金,2013-09-13,911.12,-6.01,38600943636.26,42366476.025397316
黄金,2013-09-19,912.0,0.88,40027923190.95,43890266.656743415
黄金,2013-09-20,910.19,-1.81,39472849814.14,43367703.242334016
黄金,2013-09-23,909.59,-0.6,38677842619.53,42522282.14858343
黄金,2013-09-27,905.99,-3.6,39047179278.07,43098907.57963112
黄金,2013-10-02,901.79,-4.2,37856311144.66,41979076.22025084
黄金,2013-10-03,899.99,-1.8,38062351936.32,42291972.062267356
黄金,2013-10-08,898.18,-1.81,38373889372.45,42724052.386437014
黄金,2013-10-10,896.38,-1.8,37402657257.93,41726340.67909815
黄金,2013-10-11,890.98,-5.4,36231331595.19,40664584.60929538
黄金,2013-10-14,889.13,-1.85,36741009270.63,41322426.72121062
黄金,2013-10-16,885.53,-3.6,36249668526.43,40935562.348457985
黄金,2013-10-17,882.23,-3.3,37411717810.06,42405855.40058714
黄金,2013-10-21,871.72,-10.51,36915373555.77,42347741.8847451
黄金,2013-10-22,878.32,6.6,37632424689.56,42845915.71358957
黄金,2013-10-24,876.52,-1.8,37885531290.35,43222666.10043125
黄金,2013-10-25,872.02,-4.5,37774542000.38,43318435.35742299
黄金,2013-11-01,866.32,-5.7,36382560915.31,41996676.64986379
黄金,2013-11-06,868.42,2.1,36810857523.61,42388311.55847401
黄金,2013-11-13,865.71,-2.71,35411572739.82,40904659.45850227
黄金,2013-11-18,864.51,-1.2,35666243863.19,41256022.328475095
黄金,2013-11-19,863.01,-1.5,35388898678.84,41006359.92496031
黄金,2013-11-20,860.31,-2.7,34759113185.94,40403009.59647104
黄金,2013-11-21,856.71,-3.6,34144953076.76,39855905.82199343
黄金,2013-11-22,852.21,-4.5,34136366270.68,40056284.56680865
黄金,2013-11-25,848.91,-3.3,33914281540.99,39950385.24812996
黄金,2013-11-27,843.21,-5.7,33739906910.53,40013646.55368176
黄金,2013-12-03,841.41,-1.8,32914937119.89,39118785.276963666
黄金,2013-12-04,838.71,-2.7,33085282872.35,39447822.09863958
黄金,2013-12-06,835.71,-3.0,33113922594.96,39623700.32063754
黄金,2013-12-11,833.6,-2.11,33772566237.33,40514114.96800624
黄金,2013-12-12,827.6,-6.0,32584387238.08,39372145.04359594
黄金,2013-12-16,818.9,-8.7,32490340643.6,39675589.99096349
黄金,2013-12-17,816.82,-2.08,32339714500.41,39592216.76796601
黄金,2013-12-18,812.62,-4.2,32140372067.64,39551539.548177496
黄金,2013-12-19,808.72,-3.9,31088700829.26,38441859.76513503
黄金,2013-12-20,814.12,5.4,31276369496.81,38417394.85187688
黄金,2013-12-23,805.72,-8.4,31049699685.54,38536588.002705656
黄金,2013-12-26,804.22,-1.5,30926221124.14,38454926.66700654
黄金,2013-12-27,801.22,-3.0,31274161771.7,39033176.62027907
黄金,2013-12-30,798.22,-3.0,30899373165.58,38710346.97900328
黄金,2014-01-02,794.62,-3.6,31282692131.29,39368115.74248068
黄金,2014-01-08,793.12,-1.5,31119558667.71,39236885.550370686
黄金,2014-01-14,789.56,-3.56,31762468585.83,40228061.940612495
黄金,2014-01-17,797.05,7.49,32024677985.55,40179007.57236058
黄金,2014-01-22,795.85,-1.2,31744430858.67,39887454.74482628
黄金,2014-01-23,790.46,-5.39,32087806478.44,40593839.63570579
黄金,2014-01-29,792.56,2.1,32196415620.07,40623316.36730342
黄金,2014-01-30,793.16,0.6,31672175378.01,39931634.69919058
黄金,2014-02-04,797.05,3.89,32024744515.57,40179091.042682394
黄金,2014-02-11,798.85,1.8,32910037828.96,41196767.63968204
黄金,2014-02-13,806.35,7.5,33581210266.87,41645948.120381966
黄金,2014-02-14,801.25,-5.1,33986718950.77,42417121.93543838
黄金,2014-02-19,795.61,-5.64,33768622333.06,42443687.65231709
黄金,2014-02-21,798.31,2.7,33953018957.92,42531120.68985733
黄金,2014-02-24,801.61,3.3,34388579769.3,42899389.689874135
黄金,2014-02-25,803.7,2.09,34588076468.17,43036053.83621998
黄金,2014-03-07,805.2,1.5,34551741443.0,42910756.884003974
黄金,2014-03-10,812.7,7.5,35100933021.63,43190516.82248061
黄金,2014-03-12,811.2,-1.5,35609173800.82,43896910.50396942
黄金,2014-03-13,813.3,2.1,35772839054.92,43984801.49381532
黄金,2014-03-14,816.59,3.29,36344170039.86,44507243.58596113
黄金,2014-03-17,812.78,-3.81,36012916248.53,44308319.90025591
黄金,2014-03-21,816.97,4.19,35081024517.72,42940407.25818574
黄金,2014-03-24,821.47,4.5,34606099887.5,42127040.41230964
黄金,2014-03-25,818.77,-2.7,34564443087.27,42215082.48625377
黄金,2014-03-26,816.97,-1.8,34238598727.03,41909248.475500934
黄金,2014-03-31,813.08,-3.89,33753176183.71,41512736.980014265
黄金,2014-04-01,810.98,-2.1,33457098648.44,41255146.42585514
黄金,2014-04-04,809.18,-1.8,33732998206.14,41687879.342222996
黄金,2014-04-08,806.48,-2.7,33936668221.43,42079987.37901746
黄金,2014-04-10,806.22,-0.26,34221145210.15,42446410.66973035
黄金,2014-04-11,804.42,-1.8,34079784527.33,42365660.38553244
黄金,2014-04-14,806.22,1.8,34355730167.0,42613343.95946515
黄金,2014-04-15,806.82,0.6,33661067100.58,41720665.204853624
黄金,2014-04-16,798.43,-8.39,33400431921.35,41832636.450722046
黄金,2014-04-17,795.14,-3.29,33198242517.36,41751443.16392082
黄金,2014-04-21,792.14,-3.0,33071658035.22,41749763.97508016
黄金,2014-04-30,787.94,-4.2,32627245219.45,41408286.442432165
黄金,2014-05-01,785.55,-2.39,32275046123.27,41085922.12242378
黄金,2014-05-02,782.85,-2.7,32233082656.69,41174021.40472632
黄金,2014-05-12,780.46,-2.39,32569929441.09,41731708.788522154
黄金,2014-05-15,782.25,1.79,32650188435.37,41738815.513416424
黄金,2014-05-16,781.98,-0.27,32461206072.33,41511555.375239775
黄金,2014-05-20,780.19,-1.79,32485494156.66,41637926.85968802
黄金,2014-05-21,776.89,-3.3,32141847084.94,41372455.66932256
黄金,2014-05-27,785.28,8.39,32190124303.48,40991906.458180524
黄金,2014-06-03,787.08,1.8,31432637290.13,39935759.12249073
黄金,2014-06-16,782.88,-4.2,32103818200.22,41007329.60379624
黄金,2014-06-17,782.62,-0.26,31883226965.94,40739090.44739465
黄金,2014-06-23,785.02,2.4,33139677686.77,42215074.376156025
黄金,2014-06-30,790.7,5.68,33415478770.44,42260628.2666498
黄金,2014-07-01,796.39,5.69,33975657646.67,42662084.71561672
黄金,2014-07-07,798.19,1.8,33677991017.45,42192950.321915835
黄金,2014-07-08,800.28,2.09,34023377734.11,42514342.14788574
黄金,2014-07-10,800.05,-0.23,34466468391.56,43080392.96488969
黄金,2014-07-14,808.73,8.68,33948478980.04,41977519.04843397
黄金,2014-07-16,806.03,-2.7,33705044100.49,41816116.15013089
黄金,2014-07-17,803.34,-2.69,33630733760.86,41863636.5186098
黄金,2014-07-18,805.14,1.8,33828529787.97,42015711.28992473
黄金,2014-07-21,803.34,-1.8,33861706600.76,42151152.19055443
黄金,2014-07-22,804.84,1.5,33892093956.73,42110349.829444356
黄金,2014-07-23,805.44,0.6,33858675223.01,42037489.10286303
黄金,2014-07-24,801.84,-3.6,33314122214.38,41547094.4507383
黄金,2014-08-04,800.05,-1.79,33177597400.53,41469404.91285545
黄金,2014-08-06,797.65,-2.4,33487860750.71,41983151.445759416
黄金,2014-08-08,795.86,-1.79,33494864508.05,42086377.639346115
黄金,2014-08-13,795.6,-0.26,33550599807.99,42170185.78178733
黄金,2014-08-18,797.69,2.09,33246020937.08,41677871.0239316
黄金,2014-08-19,799.19,1.5,33301607589.12,41669199.55094533
黄金,2014-08-20,800.08,0.89,33300074877.98,41620931.50432456
黄金,2014-08-25,797.09,-2.99,32718818666.55,41047834.832390316
黄金,2014-08-26,795.6,-1.49,32880844224.67,41328361.26781046
黄金,2014-08-29,795.0,-0.6,32848632296.66,41319034.33542138
黄金,2014-09-02,793.2,-1.8,32294827053.25,40714607.98443016
黄金,2014-09-03,790.51,-2.69,32146670695.68,40665735.65885314
黄金,2014-09-04,785.72,-4.79,32103134828.06,40858238.08489029
黄金,2014-09-10,788.72,3.0,31703491418.63,40196129.702086926
黄金,2014-09-11,788.4,-0.32,31455906140.06,39898409.61448503
黄金,2014-09-16,784.22,-4.18,31060156236.32,39606432.16995231
黄金,2014-09-19,776.44,-7.78,30438997386.66,39203283.43034877
黄金,2014-09-22,774.65,-1.79,30211961481.73,39000789.365171365
黄金,2014-09-23,773.45,-1.2,30376321890.12,39273801.6550779
黄金,2014-09-26,772.25,-1.2,30123489969.15,39007432.78620913
黄金,2014-09-30,769.86,-2.39,30096868587.62,39093950.31255033
黄金,2014-10-01,768.66,-1.2,30049750514.5,39093683.181770876
黄金,2014-10-02,767.47,-1.19,29885429308.05,38940192.20041174
黄金,2014-10-08,762.08,-5.39,29802407091.76,39106664.77503674
黄金,2014-10-10,759.44,-2.64,29756994583.34,39182811.78676393
黄金,2014-10-13,761.23,1.79,30071075564.45,39503271.763396084
黄金,2014-10-15,759.14,-2.09,30195164727.7,39775489.01085439
黄金,2014-10-16,760.93,1.79,30272332550.53,39783334.2758598
黄金,2014-10-20,751.96,-8.97,30077227278.24,39998440.4466195
黄金,2014-10-22,749.87,-2.09,29974739496.38,39973248.024830975
黄金,2014-10-24,745.39,-4.48,29531132372.08,39618364.04040838
黄金,2014-10-28,743.59,-1.8,29375065420.2,39504384.70151562
黄金,2014-10-29,742.4,-1.19,29190235216.47,39318743.55666757
黄金,2014-10-30,741.2,-1.2,28630526129.95,38627261.373381004
黄金,2014-11-03,741.21,0.01,27813120282.8,37523940.96517856
黄金,2014-11-04,738.82,-2.39,27693332861.2,37483193.282802306
黄金,2014-11-05,735.82,-3.0,27001314477.05,36695543.03640836
黄金,2014-11-06,732.83,-2.99,26961941097.64,36791535.687185295
黄金,2014-11-07,727.15,-5.68,26974648792.04,37096402.10691054
黄金,2014-11-10,725.36,-1.79,27082092486.31,37336071.03549962
黄金,2014-11-11,724.46,-0.9,26920187252.53,37158969.787883386
黄金,2014-11-12,722.67,-1.79,27039077181.41,37415524.62591501
黄金,2014-11-13,720.62,-2.05,26907896181.7,37339924.20651661
黄金,2014-11-17,723.01,2.39,27478365145.94,38005511.882186964
黄金,2014-11-19,720.91,-2.1,27711114271.38,38439075.98920809
黄金,2014-11-26,718.82,-2.09,27663199748.52,38484182.06020979
黄金,2014-11-28,717.63,-1.19,27276252340.55,38008796.09346042
黄金,2014-12-02,720.02,2.39,27649546834.95,38401081.68516152
黄金,2014-12-05,720.91,0.89,27659899890.63,38368034.69313784
黄金,2014-12-08,719.12,-1.79,27567038360.54,38334406.44195684
黄金,2014-12-09,721.81,2.69,28458925481.46,39427169.866668515
黄金,2014-12-10,724.8,2.99,28623109104.79,39491044.570626386
黄金,2014-12-11,725.75,0.95,28372427265.93,39093940.42842577
黄金,2014-12-15,723.36,-2.39,28114908296.51,38867103.92682758
黄金,2014-12-16,721.56,-1.8,27888303038.13,38650012.52581906
黄金,2014-12-19,724.55,2.99,27839848297.58,38423639.911089644
黄金,2014-12-23,712.9,-11.65,26938058527.69,37786587.9193295
黄金,2014-12-26,712.3,-0.6,26943209655.54,37825648.821479715
黄金,2014-12-30,710.81,-1.49,27548231536.93,38756111.3897244
黄金,2014-12-31,709.02,-1.79,27324554515.52,38538482.011113934
黄金,2015-01-05,710.81,1.79,27409331483.77,38560700.44564652
黄金,2015-01-06,707.82,-2.99,27527027850.79,38889870.09520782
黄金,2015-01-07,704.83,-2.99,27416146761.15,38897530.98073294
黄金,2015-01-09,707.82,2.99,27696798547.01,39129720.19300104
黄金,2015-01-14,707.59,-0.23,28087831657.08,39695065.86735256
黄金,2015-01-15,717.15,9.56,29020451727.05,40466362.305026844
黄金,2015-01-16,730.89,13.74,30011080352.69,41061008.29494178
黄金,2015-01-20,742.24,11.35,30744451346.36,41421172.86370985
黄金,2015-01-21,740.45,-1.79,30782931535.85,41573275.083867915
黄金,2015-01-23,741.65,1.2,30861750624.47,41612284.26410032
黄金,2015-01-26,743.44,1.79,30612661574.81,41177043.97773862
黄金,2015-01-27,752.7,9.26,31169198430.51,41409855.75994419
黄金,2015-01-29,758.37,5.67,30922060429.29,40774371.91514696
黄金,2015-02-02,766.73,8.36,31354280412.08,40893509.33455063
黄金,2015-02-03,764.94,-1.79,31077727515.78,40627666.89646246
黄金,2015-02-04,767.93,2.99,31303713217.07,40763758.69814958
黄金,2015-02-05,773.31,5.38,31292638871.86,40465840.18292794
黄金,2015-02-12,771.51,-1.8,30306162574.28,39281619.906780206
黄金,2015-02-13,768.26,-3.25,30435542815.78,39616201.30656288
黄金,2015-02-18,767.96,-0.3,29767749973.66,38762109.9714308
黄金,2015-02-19,769.46,1.5,29911899491.43,38873884.921152495
黄金,2015-02-20,771.25,1.79,29950246279.93,38833382.53475527
黄金,2015-03-02,763.49,-7.76,29749730908.43,38965449.32930359
黄金,2015-03-03,760.8,-2.69,29650768495.67,38973144.71039695
黄金,2015-03-06,756.32,-4.48,28575487307.11,37782271.138023585
黄金,2015-03-09,753.04,-3.28,28274882229.44,37547649.83193456
黄金,2015-03-12,750.95,-2.09,27803121476.21,37023931.65485052
黄金,2015-03-13,750.67,-0.28,27796780925.45,37029295.063676454
黄金,2015-03-17,747.98,-2.69,27665995854.05,36987614.44697719
黄金,2015-03-18,749.77,1.79,27647587695.7,36874758.52021287
黄金,2015-03-20,744.4,-5.37,28306785950.62,38026311.05671682
黄金,2015-03-25,743.21,-1.19,28558498582.27,38425880.41370541
黄金,2015-03-26,737.24,-5.97,28507664986.23,38668093.13958819
黄金,2015-04-06,735.45,-1.79,28325030948.73,38513877.14831735
黄金,2015-04-07,733.06,-2.39,28527323401.82,38915400.378986716
黄金,2015-04-09,736.04,2.98,28259535407.73,38394021.25934732
黄金,2015-04-10,734.29,-1.75,28498289018.04,38810672.91947324
黄金,2015-04-14,736.08,1.79,28268361935.9,38403926.11659059
黄金,2015-04-17,739.06,2.98,28586407555.24,38679413.7894623
黄金,2015-04-21,742.35,3.29,28520020958.38,38418563.96360207
黄金,2015-04-27,739.06,-3.29,28503702117.9,38567507.5337591
黄金,2015-04-30,739.36,0.3,28044794460.62,37931176.23433781
黄金,2015-05-01,741.75,2.39,28032517311.57,37792406.21714863
黄金,2015-05-07,739.07,-2.68,28191707581.67,38144840.92395848
黄金,2015-05-08,728.32,-10.75,27758091585.5,38112493.93879064
黄金,2015-05-14,723.91,-4.41,28504989064.78,39376426.71710572
黄金,2015-05-18,718.24,-5.67,28245868842.96,39326504.84929828
黄金,2015-05-20,715.26,-2.98,27828957196.66,38907470.285854094
黄金,2015-05-26,715.86,0.6,27272670485.42,38097771.19188109
黄金,2015-06-01,714.07,-1.79,27535553642.95,38561420.64916605
黄金,2015-06-02,709.89,-4.18,27212113549.07,38332859.38535548
黄金,2015-06-05,708.7,-1.19,26522931945.97,37424766.39758713
黄金,2015-06-09,705.72,-2.98,26700518039.61,37834435.809683725
黄金,2015-06-10,704.22,-1.5,26895094641.03,38191324.64432989
黄金,2015-06-12,703.98,-0.24,26765452364.84,38020188.591778174
黄金,2015-06-15,701.9,-2.08,26653592995.24,37973490.518934324
黄金,2015-06-22,705.47,3.57,26880442376.0,38102885.13473287
黄金,2015-06-24,706.37,0.9,26647106724.47,37724006.85826125
黄金,2015-06-25,713.23,6.86,26880406984.01,37688273.04517476
黄金,2015-06-26,711.44,-1.79,26763481798.11,37618747.607823566
黄金,2015-07-02,709.65,-1.79,26574613793.57,37447493.544099204
黄金,2015-07-08,709.37,-0.28,26418860524.35,37242709.05782595
黄金,2015-07-09,707.58,-1.79,26482749151.97,37427215.51198451
黄金,2015-07-13,709.07,1.49,26303719568.36,37096082.993724175
黄金,2015-07-16,707.88,-1.19,26040128124.22,36786076.91165169
黄金,2015-07-17,696.25,-11.63,25352396656.4,36412777.96251347
黄金,2015-07-20,694.46,-1.79,24656786754.89,35504977.61554301
黄金,2015-07-21,689.69,-4.77,24509302764.3,35536694.405167535
黄金,2015-07-22,687.31,-2.38,24048608794.45,34989464.4257322
黄金,2015-07-23,684.63,-2.68,24148145141.29,35271818.560813874
黄金,2015-07-24,680.15,-4.48,23627121798.44,34738104.533470556
黄金,2015-07-31,672.7,-7.45,23747009589.68,35301039.97276646
黄金,2015-08-04,670.62,-2.08,23505194733.32,35049945.92067043
黄金,2015-08-05,667.93,-2.69,23291692289.99,34871457.02392467
黄金,2015-08-07,667.69,-0.24,23471566552.87,35153389.376611896
黄金,2015-08-12,671.87,4.18,24167790294.7,35970932.31532886
黄金,2015-08-20,675.44,3.57,24917575537.21,36890879.33378242
黄金,2015-08-21,677.83,2.39,25197046589.86,37173106.221117385
黄金,2015-08-24,681.1,3.27,25537079558.0,37493876.90207018
黄金,2015-08-27,682.59,1.49,24549706734.0,35965523.57051817
黄金,2015-09-04,682.35,-0.24,24531067447.14,35950857.25381402
黄金,2015-09-09,678.18,-4.17,24196605362.62,35678736.268571764
黄金,2015-09-21,674.61,-3.57,24573371906.75,36426041.57476171
黄金,2015-09-22,675.8,1.19,24391639382.62,36092985.17700503
黄金,2015-09-23,676.4,0.6,24596639582.44,36364044.326493196
黄金,2015-09-24,680.27,3.87,25243545944.86,37108127.574139684
黄金,2015-09-25,684.14,3.87,25214345700.3,36855534.97865934
黄金,2015-09-30,687.42,3.28,24612169699.11,35803685.80941783
黄金,2015-10-01,689.2,1.78,24786702752.03,35964455.531094015
黄金,2015-10-05,688.98,-0.22,25245389339.97,36641686.75428895
黄金,2015-10-07,687.2,-1.78,25286504589.91,36796426.93525902
黄金,2015-10-14,694.94,7.74,26224158395.02,37735859.779290296
黄金,2015-10-15,700.0,5.06,26647891262.03,38068416.088614285
黄金,2015-10-16,693.75,-6.25,26333637517.3,37958396.421333335
黄金,2015-10-19,697.32,3.57,26346266192.84,37782174.887913726
黄金,2015-10-23,695.54,-1.78,25961174494.28,37325207.025160305
黄金,2015-10-28,694.34,-1.2,26324920907.51,37913588.31049629
黄金,2015-10-30,692.26,-2.08,25416243607.87,36714881.12540086
黄金,2015-11-02,689.28,-2.98,25121006756.63,36445286.0327153
黄金,2015-11-03,686.3,-2.98,24771662883.8,36094510.97741513
黄金,2015-11-04,680.11,-6.19,24372624498.03,35836297.80187029
黄金,2015-11-05,671.77,-8.34,23892151372.98,35565969.562469296
黄金,2015-11-06,669.09,-2.68,23422274512.73,35006164.36164043
黄金,2015-11-09,666.11,-2.98,23332263144.87,35027642.799042195
黄金,2015-11-10,663.43,-2.68,23184813370.86,34946887.193615004
黄金,2015-11-12,661.94,-1.49,23138662036.27,34955829.88831314
黄金,2015-11-20,660.75,-1.19,22974993596.45,34771083.76307227
黄金,2015-11-23,655.69,-5.06,22561072399.43,34408138.601213984
黄金,2015-11-27,654.8,-0.89,22253565704.49,33985286.65927001
黄金,2015-12-02,639.02,-15.78,21674934149.72,33919023.11307941
黄金,2015-12-03,638.8,-0.22,21675724515.14,33931941.94605511
黄金,2015-12-07,634.63,-4.17,21948576236.41,34584838.78229835
黄金,2015-12-17,630.17,-4.46,21256910354.98,33732025.25505816
黄金,2015-12-18,648.91,18.74,22162565000.53,34153526.68402398
黄金,2015-12-21,645.94,-2.97,22397647746.13,34674501.882729046
黄金,2015-12-24,644.75,-1.19,22213637849.98,34453102.520325705
黄金,2015-12-28,643.56,-1.19,22171646155.34,34451560.31347505
黄金,2015-12-31,642.37,-1.19,21930606052.86,34140146.72674627
黄金,2016-01-06,640.97,-1.4,22489418957.21,35086539.08484016
黄金,2016-01-07,645.13,4.16,22945426055.88,35567135.39268055
黄金,2016-01-08,649.59,4.46,23009946855.63,35422261.51207685
黄金,2016-01-11,651.68,2.09,23059926616.81,35385352.6528511
黄金,2016-01-13,654.06,2.38,22878704097.8,34979518.84811791
黄金,2016-01-15,657.92,3.86,23131971599.71,35159246.716485284
黄金,2016-01-20,660.3,2.38,23384237453.87,35414565.279221565
黄金,2016-01-21,662.09,1.79,23335455567.34,35245141.24566147
黄金,2016-01-22,664.17,2.08,23403276253.5,35236876.48267763
黄金,2016-01-26,669.23,5.06,23953799728.41,35793075.21840025
黄金,2016-02-01,681.43,12.2,24671504799.86,36205486.69688743
黄金,2016-02-02,685.59,4.16,24866148077.45,36269706.49725054
黄金,2016-02-03,690.05,4.46,25105413328.78,36382020.619926095
黄金,2016-02-04,693.62,3.57,25778063976.9,37164533.86133618
黄金,2016-02-05,698.46,4.84,25831001792.29,36982793.27705237
黄金,2016-02-08,703.52,5.06,26987507826.95,38360683.174536616
黄金,2016-02-09,702.03,-1.49,26879373269.9,38288069.27040155
黄金,2016-02-11,716.01,13.98,28565096829.41,39894829.44289884
黄金,2016-02-12,710.95,-5.06,28334467150.85,39854373.93747802
黄金,2016-02-18,713.63,2.68,27759042805.85,38898368.63059288
黄金,2016-02-19,732.96,19.33,29006902637.79,39575014.51346595
黄金,2016-02-22,752.29,19.33,29283759353.44,38926157.935689695
黄金,2016-02-24,760.32,8.03,30567434313.61,40203380.56819497
黄金,2016-02-26,762.4,2.08,30056070041.29,39422967.00064271
黄金,2016-02-29,777.27,14.87,30851326851.57,39691904.809873015
黄金,2016-03-01,786.2,8.93,31245634441.14,39742602.95235309
黄金,2016-03-02,788.57,2.37,31408321802.83,39829465.74537454
黄金,2016-03-03,793.33,4.76,31879383423.38,40184265.59361174
黄金,2016-03-04,793.12,-0.21,32574077196.06,41070805.42170163
黄金,2016-03-08,790.74,-2.38,32208011268.61,40731480.97808382
黄金,2016-03-09,792.82,2.08,31767360673.78,40068818.4881562
黄金,2016-03-10,798.77,5.95,32521511691.59,40714488.14000276
